customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST100936,42.0,Male,West,Graduate,Self-Employed,314634.28,78443.58,Car,743.9,2,351,34.94,2023-05-22,0
CUST100937,,Male,North,Graduate,Salaried,843325.46,357769.05,Other,677.5,1,398,49.24,2023-05-11,0
CUST100938,46.0,Male,North,Graduate,Salaried,464252.5,128221.59,Business,618.8,2,189,53.97,2023-01-14,0
CUST100939,48.0,Male,South,Secondary,Salaried,,105488.5,Education,530.2,1,118,38.97,2018-03-09,0
CUST100940,43.0,Male,West,Secondary,Self-Employed,665232.72,116844.23,Business,701.0,1,83,48.41,2022-07-01,0
CUST100941,34.0,Male,North,Graduate,Salaried,480466.0,101538.35,Education,810.9,1,361,40.99,2020-10-17,0
CUST100942,44.0,Male,South,Primary,Unemployed,561833.41,99634.2,Home,621.4,2,346,53.48,2021-01-05,0
CUST100943,22.0,Female,West,Graduate,Salaried,503482.49,60693.67,Home,686.2,2,305,28.3,2022-04-12,0
CUST100944,65.0,Male,East,Secondary,Salaried,500322.85,106386.19,Business,543.2,2,54,14.86,2022-03-05,0
CUST100945,46.0,Female,East,Primary,Salaried,,142048.9,Car,619.5,2,324,17.81,2022-01-10,0
CUST100946,34.0,Female,South,Primary,Self-Employed,2085009.79,153618.82,Other,710.7,1,99,19.83,2022-09-12,0
CUST100947,27.0,Female,East,Primary,Salaried,935910.51,141122.24,Education,746.9,1,262,88.63,2022-05-02,1
CUST100948,23.0,Female,North,Graduate,Salaried,504734.13,210164.23,Other,730.0,2,433,42.52,2021-10-14,0
CUST100949,67.0,Male,West,Secondary,Salaried,367190.42,160496.03,Home,497.2,2,355,45.66,2021-07-24,1
CUST100950,43.0,Female,North,Post-Graduate,Salaried,392212.49,113545.91,Car,,3,66,61.68,2021-08-29,1
CUST100951,66.0,Male,North,Graduate,Salaried,208214.16,32841.15,Car,592.9,2,146,10.88,2021-05-27,0
CUST100952,63.0,Male,East,Primary,Self-Employed,659163.0,32850.17,Other,652.2,1,334,37.63,2022-09-02,0
CUST100953,67.0,Other,North,Graduate,Salaried,240637.37,61470.09,Home,670.0,2,226,27.23,2023-03-17,0
CUST100954,65.0,Male,East,Post-Graduate,Salaried,353814.28,75563.42,Other,776.0,2,360,64.05,2023-05-22,0
CUST100955,38.0,Male,West,Graduate,Self-Employed,661462.93,194580.47,Business,706.6,2,115,51.59,2024-02-26,0
CUST100956,58.0,Female,West,Primary,,383695.6,10448.41,Car,807.6,2,108,39.93,2024-07-07,0
CUST100957,55.0,Female,North,Post-Graduate,Self-Employed,329267.97,35481.11,Car,617.0,2,19,20.3,2025-02-07,0
CUST100958,35.0,Female,South,Graduate,Salaried,215671.48,63834.26,Business,552.5,1,274,43.17,2022-08-07,0
CUST100959,45.0,Male,East,Secondary,Unemployed,911818.32,36395.47,Home,811.0,0,163,39.32,2021-08-08,0
CUST100960,57.0,Female,East,Primary,,268355.23,41828.15,Car,719.0,1,161,34.63,2023-10-15,0
CUST100961,48.0,Male,North,Graduate,Self-Employed,311288.22,51564.39,Education,,5,31,43.03,2020-01-01,0
CUST100962,30.0,Female,East,Secondary,Salaried,150989.01,37719.1,Education,719.4,4,89,87.87,2019-07-22,0
CUST100963,59.0,,East,Graduate,Salaried,3497380.83,255521.65,Home,755.2,3,13,47.55,2024-09-17,0
CUST100964,37.0,Female,South,Secondary,Self-Employed,362225.81,189901.88,Business,690.7,2,280,25.49,2022-10-15,0
CUST100965,59.0,Female,South,Post-Graduate,Salaried,493419.37,112422.89,Other,614.4,2,231,18.96,2022-06-18,0
CUST100966,42.0,Male,North,Graduate,Salaried,218648.57,124836.52,Home,,2,190,0.68,2025-04-19,0
CUST100967,46.0,Female,South,Secondary,Self-Employed,687287.85,71404.35,Other,,2,83,17.27,2019-08-19,0
CUST100968,64.0,Female,North,Primary,Self-Employed,146748.23,148415.89,Home,697.9,0,220,43.66,2019-10-10,0
CUST100969,45.0,Male,West,Graduate,Salaried,418609.38,132383.57,Education,789.1,1,437,17.78,2024-01-03,0
CUST100970,37.0,Female,North,Graduate,Self-Employed,474156.62,111187.87,Business,655.2,1,61,44.06,2022-04-03,0
CUST100971,33.0,Male,West,Graduate,Salaried,,46262.42,Education,593.3,0,148,16.57,2018-05-05,0
CUST100972,40.0,Female,North,Secondary,Salaried,,53668.1,Business,850.0,4,360,16.65,2022-03-18,1
CUST100973,,Female,East,Secondary,Self-Employed,710129.77,153382.65,Other,695.7,2,335,41.64,2021-09-17,0
CUST100974,24.0,Female,South,Primary,Salaried,979521.26,50934.02,Home,755.1,0,396,20.81,2019-04-25,0
CUST100975,30.0,Male,West,Graduate,Salaried,402977.19,29674.2,Car,727.0,2,71,26.97,2020-09-28,0
CUST100976,23.0,Female,North,Primary,,247531.82,50251.08,Car,696.8,0,279,75.11,2019-12-13,0
CUST100977,61.0,Female,South,Secondary,Salaried,619352.82,217854.78,Business,659.5,3,498,16.14,2023-05-25,0
CUST100978,65.0,Other,North,Graduate,Salaried,373942.14,50285.62,Business,427.7,2,109,42.96,2021-11-22,0
CUST100979,38.0,Male,South,Post-Graduate,,944840.89,91982.94,Education,584.3,1,455,12.34,2022-12-23,0
CUST100980,67.0,Male,South,Secondary,Self-Employed,308297.35,47525.35,Car,709.6,1,424,32.75,2020-03-25,0
CUST100981,56.0,Female,North,Secondary,Self-Employed,264393.41,124791.28,Education,435.3,3,477,30.32,2018-02-25,1
CUST100982,67.0,Male,West,Graduate,Unemployed,482278.13,106485.0,Other,,3,192,30.61,2022-07-13,1
CUST100983,42.0,Female,West,Graduate,Salaried,155709.8,25749.5,Car,739.5,3,168,39.2,2018-05-12,0
CUST100984,54.0,Female,East,Secondary,Self-Employed,334216.0,88222.95,Other,755.0,0,271,115.46,2018-08-19,0
CUST100985,67.0,Female,South,Post-Graduate,Salaried,362977.33,22520.68,Home,733.8,0,55,30.41,2019-01-30,0
CUST100986,28.0,Female,East,Graduate,Self-Employed,504984.69,49620.16,Education,,3,130,47.63,2020-09-08,0
CUST100987,60.0,Female,East,Secondary,Salaried,243345.31,72547.46,Business,824.5,3,84,26.14,2020-07-21,0
CUST100988,69.0,Male,North,Secondary,Self-Employed,261006.27,266413.83,Car,778.7,1,187,17.37,2022-03-10,0
CUST100989,64.0,Male,North,Graduate,Salaried,885712.97,91357.78,Education,697.7,4,314,16.06,2021-11-10,0
CUST100990,,Male,North,Graduate,Salaried,438854.47,42746.38,Business,667.9,0,21,89.97,2019-06-17,1
CUST100991,62.0,Male,South,Primary,Self-Employed,743245.96,58568.54,Home,690.3,1,450,53.55,2020-08-22,0
CUST100992,61.0,Female,North,Graduate,Self-Employed,319632.62,139656.03,Car,655.2,3,174,20.95,2024-10-31,1
CUST100993,57.0,Female,North,Graduate,Self-Employed,428193.05,43154.34,Other,780.6,2,284,8.98,2023-12-14,0
CUST100994,26.0,Female,South,Secondary,Salaried,503188.76,157610.95,Home,731.5,2,405,64.88,2019-07-09,0
CUST100995,46.0,Female,South,Graduate,Salaried,1262409.74,50709.27,Business,645.7,1,308,31.31,2024-12-11,0
CUST100996,54.0,,West,Post-Graduate,Self-Employed,388259.45,38533.24,Car,,4,344,47.37,2025-04-13,0
CUST100997,,Female,North,Primary,Self-Employed,400407.74,51859.73,Car,653.7,2,218,20.99,2024-10-29,0
CUST100998,26.0,Female,North,Secondary,Self-Employed,,23590.54,Home,594.9,2,202,27.31,2022-02-02,0
CUST100999,57.0,Female,North,Secondary,Unemployed,352255.89,15981.64,Car,679.0,1,11,20.66,2024-12-30,0
